ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,timestamp
0.47,-0.40,-0.79,-0.34,4.75,0.79,-0.61,0.76,-0.09,5.86,1.31,0.25,1764277189.7515264
0.49,-0.42,-0.77,1.21,1.96,3.04,-0.61,0.75,-0.09,4.91,1.22,-0.63,1764277189.7687364
0.49,-0.43,-0.77,0.85,0.53,1.60,-0.62,0.75,-0.09,2.90,1.96,-1.37,1764277189.7869325
0.48,-0.44,-0.79,0.48,-1.04,1.84,-0.63,0.75,-0.09,2.06,1.34,-0.95,1764277189.804763
0.46,-0.43,-0.81,-0.72,1.09,3.24,-0.63,0.76,-0.07,3.63,0.72,-0.52,1764277189.8224602
0.46,-0.43,-0.82,-1.45,2.53,1.61,-0.63,0.76,-0.08,5.37,-0.40,0.46,1764277189.8402977
0.47,-0.44,-0.81,-1.24,3.21,5.04,-0.64,0.76,-0.10,6.40,0.86,0.65,1764277189.8595507
0.47,-0.43,-0.80,0.50,3.73,1.92,-0.63,0.75,-0.10,6.19,1.85,0.23,1764277189.8784916
0.48,-0.44,-0.76,0.48,3.34,1.50,-0.62,0.75,-0.11,5.06,2.98,-0.15,1764277189.895281
0.48,-0.44,-0.75,1.04,1.62,1.82,-0.61,0.74,-0.10,4.16,3.52,-0.53,1764277189.911835
0.48,-0.42,-0.76,-0.31,2.09,0.16,-0.61,0.75,-0.11,4.24,1.75,-0.25,1764277189.9315524
0.48,-0.42,-0.78,-1.76,1.14,1.57,-0.61,0.75,-0.10,3.91,0.66,-0.04,1764277189.950054
0.48,-0.43,-0.79,-0.40,2.08,2.91,-0.62,0.75,-0.10,4.37,-0.10,0.14,1764277189.9664912
0.48,-0.43,-0.77,-0.51,1.75,1.87,-0.62,0.75,-0.12,4.18,0.52,-0.57,1764277189.985224
0.48,-0.44,-0.77,0.47,0.85,1.41,-0.63,0.75,-0.11,3.47,2.26,-1.12,1764277190.0021307
0.48,-0.45,-0.78,0.56,0.31,1.88,-0.63,0.75,-0.10,2.27,3.82,-1.31,1764277190.0223167
0.47,-0.44,-0.78,0.02,1.33,-0.92,-0.62,0.75,-0.10,2.81,2.60,-1.40,1764277190.0381098
0.48,-0.44,-0.78,-0.45,0.78,0.56,-0.63,0.75,-0.10,3.31,0.86,0.02,1764277190.056832
0.48,-0.44,-0.78,-1.15,1.21,0.44,-0.62,0.75,-0.10,3.05,0.51,0.43,1764277190.0743606
0.48,-0.43,-0.79,-2.55,0.59,1.27,-0.62,0.75,-0.09,2.73,0.85,0.51,1764277190.0962641
0.47,-0.42,-0.79,-0.84,0.31,3.76,-0.62,0.75,-0.09,2.97,0.43,-0.33,1764277190.1139696
0.47,-0.43,-0.79,-1.01,0.86,0.21,-0.63,0.75,-0.09,3.66,1.84,-1.03,1764277190.1291869
0.47,-0.43,-0.80,0.32,2.38,1.66,-0.62,0.76,-0.10,4.14,2.50,-0.79,1764277190.1470203
0.48,-0.42,-0.77,1.22,2.37,3.56,-0.62,0.76,-0.10,5.13,1.90,-0.28,1764277190.1652853
0.48,-0.45,-0.79,-0.18,1.90,2.55,-0.62,0.75,-0.10,4.75,0.62,-0.18,1764277190.182241
0.49,-0.44,-0.77,-1.67,1.53,2.39,-0.62,0.75,-0.11,3.80,0.36,-0.17,1764277190.2005665
0.49,-0.44,-0.79,-1.51,-0.02,3.03,-0.62,0.75,-0.10,2.92,0.37,-0.89,1764277190.2184653
0.48,-0.45,-0.79,-1.58,-0.31,-0.27,-0.63,0.75,-0.10,1.82,1.87,-0.47,1764277190.2371385
0.47,-0.43,-0.80,0.46,0.18,2.72,-0.63,0.76,-0.09,3.03,1.13,-0.28,1764277190.254471
0.47,-0.43,-0.79,0.48,-0.01,1.76,-0.62,0.75,-0.10,3.60,0.88,0.08,1764277190.2734454
0.48,-0.44,-0.79,-1.46,0.24,1.83,-0.62,0.75,-0.10,3.53,0.98,-0.25,1764277190.2903142
0.47,-0.43,-0.80,-0.76,1.14,3.72,-0.62,0.75,-0.09,4.39,-0.15,-0.56,1764277190.3083425
0.48,-0.44,-0.78,-0.99,2.11,1.15,-0.62,0.75,-0.10,4.19,0.65,-0.15,1764277190.3275452
0.48,-0.44,-0.77,0.15,0.34,3.73,-0.63,0.75,-0.11,3.19,2.12,-1.24,1764277190.3449814
0.48,-0.44,-0.77,1.48,-0.79,1.09,-0.62,0.74,-0.10,1.65,2.87,-0.97,1764277190.363608
0.48,-0.44,-0.79,0.44,-1.08,1.65,-0.63,0.76,-0.09,1.97,0.92,-0.68,1764277190.3825908
0.47,-0.44,-0.82,-1.37,1.13,2.79,-0.63,0.75,-0.08,3.17,-0.50,-0.19,1764277190.3985572
0.47,-0.44,-0.81,-2.73,2.21,1.81,-0.64,0.75,-0.10,4.16,-0.61,0.57,1764277190.417193
0.47,-0.45,-0.80,-1.92,0.88,1.08,-0.64,0.75,-0.10,3.76,1.56,0.82,1764277190.4345713
0.48,-0.44,-0.80,0.59,2.11,-0.04,-0.63,0.75,-0.10,3.54,3.18,0.46,1764277190.4525435
0.48,-0.43,-0.79,0.42,1.08,0.10,-0.61,0.75,-0.10,3.41,2.49,-0.21,1764277190.4706588
0.48,-0.42,-0.78,-0.53,1.88,2.41,-0.62,0.75,-0.09,4.74,-0.08,-0.04,1764277190.488242
0.48,-0.44,-0.78,-2.51,1.76,2.60,-0.62,0.75,-0.10,3.96,-0.08,1.24,1764277190.5070174
0.48,-0.44,-0.78,-2.73,2.14,0.71,-0.62,0.74,-0.10,3.71,1.00,0.73,1764277190.524427
0.48,-0.43,-0.77,-0.27,0.37,3.30,-0.62,0.74,-0.10,3.32,1.24,-0.02,1764277190.542473
0.47,-0.43,-0.80,1.07,0.79,0.96,-0.62,0.75,-0.09,2.78,1.46,-0.42,1764277190.5631702
0.47,-0.44,-0.79,-0.32,1.25,1.49,-0.62,0.76,-0.09,3.40,1.00,-0.27,1764277190.5804927
0.48,-0.44,-0.78,-0.65,1.62,3.31,-0.63,0.75,-0.10,3.23,0.95,0.85,1764277190.5962992
0.48,-0.43,-0.79,-3.13,0.71,0.89,-0.62,0.75,-0.09,3.45,0.33,-0.05,1764277190.61568
0.48,-0.44,-0.80,-1.70,1.02,4.08,-0.63,0.75,-0.09,3.36,-0.14,0.24,1764277190.632563
0.47,-0.44,-0.81,-0.80,2.63,1.76,-0.63,0.75,-0.10,3.52,0.57,0.48,1764277190.6502266
0.47,-0.42,-0.80,-1.08,2.47,3.04,-0.63,0.75,-0.09,5.20,0.86,0.01,1764277190.6696289
0.47,-0.44,-0.79,-0.60,1.80,3.17,-0.63,0.75,-0.09,4.93,1.55,0.95,1764277190.686525
0.48,-0.43,-0.79,-0.44,3.71,0.66,-0.62,0.75,-0.10,4.76,2.47,0.02,1764277190.7041795
0.48,-0.43,-0.77,-1.38,0.97,1.82,-0.62,0.75,-0.10,3.84,1.74,0.36,1764277190.7225444
0.47,-0.43,-0.80,-0.57,2.86,2.77,-0.62,0.75,-0.09,4.79,0.37,0.27,1764277190.7403593
0.47,-0.44,-0.78,-0.28,3.06,1.47,-0.62,0.75,-0.09,4.97,0.26,0.26,1764277190.7592595
0.49,-0.45,-0.79,-1.27,3.07,1.77,-0.63,0.75,-0.10,4.53,1.37,0.41,1764277190.778108
0.49,-0.44,-0.78,0.10,0.87,3.33,-0.63,0.75,-0.10,2.98,2.19,-0.17,1764277190.795123
0.48,-0.44,-0.79,-1.36,1.58,-0.01,-0.62,0.76,-0.09,3.62,1.63,0.04,1764277190.812476
0.47,-0.42,-0.80,0.02,2.57,3.54,-0.62,0.75,-0.10,4.37,0.80,0.10,1764277190.8303246
0.47,-0.44,-0.79,-0.39,2.42,1.56,-0.62,0.75,-0.09,5.13,0.18,1.02,1764277190.8484492
0.48,-0.43,-0.79,-1.07,2.89,1.47,-0.62,0.75,-0.11,5.09,1.37,1.22,1764277190.8661005
0.49,-0.43,-0.77,-0.32,1.78,2.10,-0.62,0.75,-0.10,3.85,2.05,-0.01,1764277190.884767
0.48,-0.43,-0.79,-1.06,1.03,-0.85,-0.62,0.75,-0.10,3.05,1.25,0.11,1764277190.9026473
0.48,-0.43,-0.78,-1.06,1.12,1.71,-0.62,0.75,-0.10,3.23,0.61,0.39,1764277190.9208548
0.48,-0.42,-0.80,-0.49,0.88,1.30,-0.62,0.76,-0.09,3.54,0.48,0.30,1764277190.9386714
0.48,-0.42,-0.79,-0.38,2.17,1.95,-0.62,0.76,-0.09,4.10,1.02,0.21,1764277190.9569001
0.48,-0.43,-0.79,-0.63,1.66,3.20,-0.63,0.75,-0.09,4.79,0.78,-0.19,1764277190.9777896
0.47,-0.43,-0.79,-0.64,2.39,2.74,-0.62,0.75,-0.10,4.64,0.65,0.20,1764277190.9948452
0.48,-0.44,-0.78,-1.95,2.43,0.31,-0.63,0.75,-0.10,4.12,1.13,0.37,1764277191.012513
0.48,-0.44,-0.78,0.20,2.05,2.89,-0.62,0.76,-0.10,4.19,1.18,0.05,1764277191.0311499
0.48,-0.43,-0.77,-0.60,1.95,1.68,-0.62,0.75,-0.10,4.26,0.98,0.31,1764277191.0463104
0.47,-0.44,-0.79,-0.15,1.69,1.91,-0.62,0.75,-0.09,4.27,1.34,0.37,1764277191.0641873
0.48,-0.44,-0.80,-1.31,3.04,3.18,-0.62,0.75,-0.10,4.15,1.18,0.91,1764277191.0836523
0.48,-0.43,-0.79,-2.41,2.31,-0.87,-0.62,0.76,-0.10,3.95,0.85,1.09,1764277191.1007075
0.49,-0.43,-0.77,-0.90,2.05,2.84,-0.62,0.75,-0.09,3.72,1.15,0.47,1764277191.1185222
0.48,-0.44,-0.80,-0.14,2.06,1.07,-0.62,0.75,-0.10,3.84,1.78,0.33,1764277191.1365738
0.48,-0.44,-0.78,-0.31,2.79,1.52,-0.62,0.75,-0.10,4.26,2.05,0.23,1764277191.1543536
0.48,-0.42,-0.79,-0.27,3.99,3.37,-0.62,0.75,-0.10,5.37,1.31,0.85,1764277191.1727984
0.49,-0.43,-0.77,-1.13,3.33,-0.18,-0.61,0.75,-0.12,4.68,1.54,0.52,1764277191.1910203
0.50,-0.43,-0.76,-0.98,1.38,1.15,-0.61,0.74,-0.12,3.15,2.21,0.05,1764277191.2083642
0.49,-0.43,-0.77,0.50,0.12,1.21,-0.61,0.75,-0.11,2.57,1.92,-0.36,1764277191.226213
0.48,-0.44,-0.78,-1.09,1.17,1.08,-0.61,0.75,-0.09,2.60,0.75,0.01,1764277191.246972
0.49,-0.42,-0.77,-1.05,0.70,1.91,-0.62,0.76,-0.10,2.24,-0.31,0.63,1764277191.2643926
0.48,-0.42,-0.78,-3.06,-0.06,3.87,-0.62,0.76,-0.09,1.92,-0.23,0.26,1764277191.2843487
